,High Date,High Price,Min Price,Min Date,Drawdown %
512,4723,105.77999877929688,105.77999877929688,4723,0.0
513,4724,105.91999816894531,105.91999816894531,4724,0.0
514,4725,106.13999938964844,105.97000122070312,4726,0.16016409451938624
515,4727,106.30000305175781,106.30000305175781,4727,0.0
516,4728,106.4800033569336,106.4800033569336,4728,0.0
517,4729,107.26000213623047,107.26000213623047,4729,0.0
518,4730,107.76000213623047,107.76000213623047,4730,0.0
519,4731,108.37000274658203,69.29000091552734,5100,36.061641451132346
520,5551,108.7699966430664,108.7699966430664,5551,0.0
521,5552,108.87000274658203,108.87000274658203,5552,0.0
522,5553,108.95999908447266,106.48999786376953,5568,2.266888070353437
523,5572,109.0,109.0,5572,0.0
524,5573,109.52999877929688,109.52999877929688,5573,0.0
525,5574,109.62000274658203,109.44999694824219,5575,0.15508647516900792
526,5576,109.76000213623047,109.76000213623047,5576,0.0
527,5577,110.18000030517578,104.73999786376953,5596,4.937377406370095
528,5607,110.30999755859375,110.30999755859375,5607,0.0
529,5608,110.45999908447266,110.45999908447266,5608,0.0
530,5609,110.66000366210938,105.80999755859375,5646,4.382799514741292
531,5659,110.69000244140625,110.69000244140625,5659,0.0
532,5660,110.86000061035156,110.86000061035156,5660,0.0
533,5661,111.05000305175781,111.05000305175781,5661,0.0
534,5662,111.94999694824219,111.94999694824219,5662,0.0
535,5663,112.55000305175781,106.7699966430664,5707,5.135500890242875
536,5719,112.66999816894531,112.66999816894531,5719,0.0
537,5720,113.2300033569336,113.2300033569336,5720,0.0
538,5721,114.22000122070312,113.3499984741211,5723,0.7616903670846202
539,5727,114.94999694824219,114.5,5728,0.39147190969026713
540,5729,115.12999725341797,115.12999725341797,5729,0.0
541,5730,115.48999786376953,115.48999786376953,5730,0.0
542,5731,115.52999877929688,115.52999877929688,5731,0.0
543,5732,116.20999908447266,116.20999908447266,5732,0.0
544,5733,116.9000015258789,116.9000015258789,5733,0.0
545,5734,117.2699966430664,116.47000122070312,5736,0.6821825234618364
546,5739,117.37999725341797,117.37999725341797,5739,0.0
547,5740,117.7699966430664,117.58000183105469,5741,0.16132700808980155
548,5742,118.01000213623047,118.01000213623047,5742,0.0
549,5743,118.5999984741211,118.5999984741211,5743,0.0
550,5744,118.86000061035156,118.86000061035156,5744,0.0
551,5745,119.12000274658203,115.11000061035156,5753,3.3663549729438955
552,5759,119.56999969482422,119.4000015258789,5760,0.14217460013313954
553,5761,119.87000274658203,119.43000030517578,5764,0.3670663479807055
554,5765,120.23999786376953,62.279998779296875,6201,48.20359290935836
555,7663,121.44000244140625,121.44000244140625,7663,0.0
556,7664,122.04000091552734,122.04000091552734,7664,0.0
557,7665,122.51000213623047,120.73999786376953,7676,1.4447834802032753
558,7678,123.30000305175781,123.30000305175781,7678,0.0
559,7679,123.61000061035156,123.61000061035156,7679,0.0
560,7680,124.77999877929688,123.27999877929688,7682,1.202115735433775
561,7683,125.25,125.25,7683,0.0
562,7684,125.72000122070312,122.5999984741211,7686,2.481707537613546
563,7689,126.0199966430664,122.08000183105469,7693,3.1264838255560266
564,7696,126.12000274658203,123.30999755859375,7699,2.228040855370529
565,7705,126.73999786376953,126.73999786376953,7705,0.0
566,7706,128.8699951171875,128.39999389648438,7707,0.36470958214573607
567,7708,129.25,129.25,7708,0.0
568,7709,130.39999389648438,123.54000091552734,7714,5.2607310598516674
569,7719,131.72999572753906,130.2899932861328,7723,1.0931469582559226
570,7724,132.02999877929688,132.02000427246094,7725,0.007569875731533143
571,7726,133.6999969482422,126.29000091552734,7737,5.54225594753259
572,7745,134.58999633789062,134.58999633789062,7745,0.0
573,7746,136.49000549316406,136.49000549316406,7746,0.0
574,7747,137.14999389648438,137.14999389648438,7747,0.0
575,7748,137.75,137.75,7748,0.0
576,7749,139.6999969482422,139.05999755859375,7750,0.45812412571888067
577,7751,140.39999389648438,138.30999755859375,7753,1.4886014449769565
578,7756,140.52000427246094,102.41999816894531,8186,27.11358165748537
579,8244,142.8699951171875,140.44000244140625,8247,1.7008418554141307
580,8248,143.02000427246094,132.92999267578125,8258,7.054965246300554
581,8288,145.27000427246094,145.17999267578125,8289,0.061961584657811666
582,8290,146.77999877929688,139.97000122070312,8300,4.639595050571898
583,8310,146.92999267578125,145.0,8312,1.3135457510298878
584,8313,147.5,147.5,8313,0.0
585,8314,147.64999389648438,147.64999389648438,8314,0.0
586,8315,148.92999267578125,145.47999572753906,8320,2.316522606532848
587,8322,149.60000610351562,149.60000610351562,8322,0.0
588,8323,149.74000549316406,148.05999755859375,8324,1.1219499618937894
589,8325,150.8800048828125,150.8800048828125,8325,0.0
590,8326,152.3000030517578,152.3000030517578,8326,0.0
